vCar,sLap,pBrakeF,DRS,gLong,gLat,gVert,NGear,rThrottle,vAir,AirDensity,TimeOfDay,aWheelF,T_FDF,T_RDF,T_Drag_Map
286.865997314453,37.7418632507324,0.277265340089798,1,0.331999987363815,0.0450000017881393,0.130999997258186,7,100,282.729827880859,1.15720498561859,57867.2109375,0.211999297142029,8696.16178838993,6436.81239133383,3672.12080124636
287.756011962891,39.3375205993652,0.20145058631897,1,0.379999995231628,-0.0590000003576279,0.157000005245209,7,100,283.112030029297,1.15720307826996,57867.23046875,0.230144709348679,8830.85108507442,6562.83755788277,3699.33112251216
287.865997314453,40.9340209960938,0.0254443529993296,1,0.358000010251999,-0.137999996542931,0.126000002026558,7,100,282.568756103516,1.15720129013062,57867.25,0.208824843168259,8711.73975224765,6696.45695501137,3717.3644048491
287.639007568359,42.5323524475098,0.30086076259613,1,0.354000002145767,0.103000000119209,0.323000013828278,7,100,283.262237548828,1.15719950199127,57867.26953125,0.184249430894852,8560.69425127027,6677.84088616005,3718.03829674013
287.778991699219,44.1327285766602,0.17708146572113,1,0.239999994635582,0.0280000008642673,0.256000012159348,7,100,283.188873291016,1.15719771385193,57867.2890625,0.231372192502022,8552.43938443504,6962.16102418469,3709.44946837048
288.532989501953,45.7341918945313,0.131522983312607,1,0.352999985218048,-0.00100000004749745,-0.0540000014007092,7,100,283.925842285156,1.1571958065033,57867.30859375,0.221767753362656,8698.22232210888,6945.08467513758,3731.62674617727
288.878997802734,47.337043762207,0.402205765247345,1,0.382999986410141,0.0329999998211861,-0.025000000372529,8,100,286.816192626953,1.15719401836395,57867.328125,0.198840782046318,9045.2678783669,6620.61426956093,3732.13950024761
289.321990966797,48.9420776367188,0.178241893649101,1,0.586000025272369,-0.0509999990463257,-0.0520000010728836,8,100,287.808288574219,1.15719223022461,57867.34765625,0.192513585090637,8649.99190937059,6174.65928881818,3724.38446404202
288.998992919922,50.5497512817383,0.102813884615898,1,0.439000010490417,-0.0610000006854534,-0.225999996066093,8,100,290.843200683594,1.15719044208527,57867.3671875,0.191493719816208,8590.98000879646,6109.36774856775,3720.62905215752
289.686004638672,52.1605224609375,0.255990773439407,1,0.430999994277954,-0.0130000002682209,-0.419999986886978,8,100,290.706390380859,1.15718853473663,57867.390625,0.179070666432381,8584.06889338686,6112.89491973007,3742.32566044188
290.399993896484,53.771125793457,0.168184831738472,1,0.264999985694885,-0.00499999988824129,-0.495999991893768,8,100,288.850891113281,1.15718674659729,57867.41015625,0.165254101157188,8397.67935288373,6709.26331835469,3751.24024925309
290.351989746094,55.3811225891113,0.167411208152771,1,0.190999999642372,-0.155000001192093,-0.180999994277954,8,100,288.040344238281,1.15718495845795,57867.4296875,0.20138481259346,8103.66006437773,7341.58787150587,3733.35834204669
290.001007080078,56.9927177429199,0.30086076259613,1,0.256000012159348,-0.128000006079674,-0.0480000004172325,8,100,289.377502441406,1.1571831703186,57867.44921875,0.158507764339447,8256.21007970094,6794.41301715145,3716.64060516386
290.011993408203,58.6060600280762,0.179402321577072,1,0.196999996900558,-0.187000006437302,-0.0799999982118607,8,100,289.223205566406,1.15718138217926,57867.46875,0.20567598938942,8377.29683793411,6686.29273874996,3720.08740013837
290.638000488281,60.2200965881348,0.350373178720474,1,0.335999995470047,-0.128000006079674,-0.237000003457069,8,100,292.163177490234,1.15717947483063,57867.48828125,0.219146728515625,8466.28229995041,7167.30604284019,3739.2692878456
291.157989501953,61.8341026306152,0.137626811861992,1,0.177000001072884,0.135000005364418,-0.126000002026558,8,100,290.077178955078,1.15717768669128,57867.5078125,0.225058913230896,8385.89820844282,6929.19831038492,3764.88427997491
291.109985351563,63.4495315551758,0.0571702718734741,1,0.321999996900558,-0.291000008583069,0.114000000059605,8,100,290.402709960938,1.15717589855194,57867.52734375,0.191818043589592,8838.99479093633,6666.50311758839,3767.84911623853
290.714996337891,65.0673446655273,0.164316728711128,1,0.363999992609024,-0.165000006556511,0.517000019550323,8,100,290.322570800781,1.1571741104126,57867.55078125,0.144187301397324,8827.82756208408,6676.28915526632,3761.87175822344
291.247009277344,66.6863632202148,0.150391548871994,1,0.349000006914139,-0.0869999974966049,0.41499999165535,8,100,290.614410400391,1.15717220306396,57867.5703125,0.204612702131271,8877.92928485351,6743.85749772234,3780.51159865527
291.97900390625,68.3063888549805,0.14574983716011,1,0.305000007152557,-0.0149999996647239,-0.174999997019768,8,100,289.154876708984,1.15717041492462,57867.58984375,0.239972546696663,9010.99336396211,7061.87132440799,3814.56005495978
292.638000488281,69.9272384643555,0.103200696408749,1,0.226999998092651,-0.0189999993890524,0.135000005364418,8,100,289.347106933594,1.15716862678528,57867.609375,0.218281045556068,8809.32576812669,6741.00962466486,3830.83995687119
292.459991455078,71.5510559082031,0.159675002098083,1,0.349999994039536,-0.096000000834465,0.104000002145767,8,100,287.904815673828,1.15716683864594,57867.62890625,0.186981230974197,8881.28284889836,6777.52248516334,3831.0205552553
292.377990722656,73.1772766113281,0.206865936517715,1,0.397000014781952,-0.167999997735023,0.0850000008940697,8,100,286.872924804688,1.1571649312973,57867.6484375,0.166329443454742,8776.04764784312,6749.06956457071,3819.15951634255
292.714996337891,74.8047332763672,0.153872847557068,1,0.275999993085861,0.20100000500679,-0.203999996185303,8,100,286.223083496094,1.15716314315796,57867.66796875,0.198967531323433,8881.45394841969,7172.1151039437,3809.44471610144
293.649993896484,76.4325637817383,0.22852723300457,1,0.158000007271767,0.119000002741814,-0.114000000059605,8,100,287.841461181641,1.15716135501862,57867.6875,0.20329637825489,8808.46266729132,7432.62877217555,3816.84034431537
293.704986572266,78.061164855957,0.0730294957756996,1,0.219999998807907,-0.0750000029802322,-0.128000006079674,8,100,286.816040039063,1.15715956687927,57867.7109375,0.192954614758492,8945.96046117142,7193.17785612552,3816.37503353578
293.480010986328,79.6923065185547,0.141494989395142,1,0.39300000667572,-0.150999993085861,-0.165999993681908,8,100,287.303192138672,1.15715765953064,57867.73046875,0.194284871220589,9059.28382365884,6943.4078446991,3809.89524341465
293.411010742188,81.3248672485352,0.257151186466217,1,0.305000007152557,0.0740000009536743,-0.165000006556511,8,100,288.235412597656,1.1571558713913,57867.75,0.145980089902878,9047.34906801307,6763.36375531497,3825.90846616232
294.434997558594,82.9599838256836,0.138787239789963,1,0.404000014066696,-0.0529999993741512,-0.261000007390976,8,100,292.554565429688,1.15715408325195,57867.76953125,0.202982068061829,8737.69497133675,6843.2108672582,3850.5727342588
294.622009277344,84.5946197509766,0.163156300783157,1,0.263000011444092,0.126000002026558,0.108000002801418,8,100,289.785186767578,1.15715229511261,57867.7890625,0.168051198124886,8798.04147072389,6990.67999878513,3845.3942948462
294.734008789063,86.2295303344727,0.128730177879333,1,0.238999992609024,-0.245000004768372,0.0719999969005585,8,100,295.032043457031,1.15715038776398,57867.80859375,0.147753238677979,8399.55248442878,7190.18671710956,3856.71862587487
294.507995605469,87.8662872314453,0.0919831991195679,1,0.268999993801117,-0.0489999987185001,0.252999991178513,8,100,291.956237792969,1.15714859962463,57867.828125,0.136440962553024,8509.76613229511,6804.08850339657,3862.0014445298
294.695007324219,89.5057144165039,0.109002850949764,1,0.303999990224838,-0.0659999996423721,0.33500000834465,8,100,293.695739746094,1.15714681148529,57867.84765625,0.184474855661392,9124.1818791048,7038.6454941513,3876.68697486895
295.609008789063,91.146369934082,0.165477156639099,1,0.425999999046326,0.244000002741814,-0.354999989271164,8,100,290.720642089844,1.15714502334595,57867.8671875,0.178833574056625,9221.92428584852,6916.97243955124,3904.09125081337
296.334991455078,92.788688659668,0.201063707470894,1,0.206000000238419,-0.0260000005364418,-0.168999999761581,8,100,291.310882568359,1.15714311599731,57867.890625,0.147385492920876,9282.13966373276,6785.31978091653,3925.35558153597
296.266998291016,94.4327774047852,0.0703218206763268,1,0.190999999642372,-0.0599999986588955,-0.223000004887581,8,100,290.223205566406,1.15714132785797,57867.91015625,0.158591106534004,8958.67228492543,6676.1644444047,3909.86413546841
296.061004638672,96.0777969360352,0.269142329692841,1,0.263000011444092,-0.0930000022053719,-0.171000003814697,8,100,294.090515136719,1.15713953971863,57867.9296875,0.203154265880585,8954.89430328104,7200.87988526273,3911.10233270824
296.085998535156,97.725471496582,0.165863960981369,1,0.395999997854233,0.206000000238419,-0.222000002861023,8,100,294.774993896484,1.15713775157928,57867.94921875,0.215231493115425,8423.72210361028,6948.33314813843,3890.7991285749
296.733001708984,99.3731231689453,0.447849363088608,1,0.36599999666214,0.170000001788139,-0.142000004649162,8,100,294.496826171875,1.15713500976563,57867.96875,0.219083875417709,8769.14173690556,7175.07403691487,3898.65320974727
297.346008300781,101.021659851074,0.260245680809021,1,0.144999995827675,0.140000000596046,-0.155000001192093,8,100,291.595794677734,1.15713226795197,57867.98828125,0.215375632047653,8891.17302417297,7294.06196996485,3911.86951928369
297.397003173828,102.67170715332,0.111323714256287,1,0.105999998748302,0.13400000333786,-0.0659999996423721,8,100,290.6494140625,1.1571296453476,57868.0078125,0.188853248953819,8996.58807136646,7210.97463725834,3913.80218987959
297.098999023438,104.322952270508,0.102427080273628,1,0.234999999403954,-0.101000003516674,0.218999996781349,8,100,290.735778808594,1.15712690353394,57868.02734375,0.171684294939041,9092.01937532332,7214.99915102618,3923.19324434372
297.246002197266,105.976860046387,0.0962381139397621,1,0.412999987602234,0.114000000059605,0.12899999320507,8,100,292.278381347656,1.15712416172028,57868.05078125,0.179043233394623,8897.90276968839,7302.00351060133,3928.07513849641
297.845001220703,107.630790710449,0.14574983716011,1,0.331999987363815,0.456999987363815,0.136000007390976,8,100,291.788208007813,1.15712141990662,57868.0703125,0.230065882205963,8776.93031957166,7437.11507287677,3944.81464125497
298.226989746094,109.284561157227,0.142655342817307,1,0.180999994277954,0.0489999987185001,0.225999996066093,8,100,294.442718505859,1.15711867809296,57868.08984375,0.210182964801788,9185.40710788374,7779.1878013016,3955.58864534332
298.308013916016,110.939674377441,0.00881150923669338,1,0.145999997854233,-0.034000001847744,0.337999999523163,8,100,292.631408691406,1.1571159362793,57868.109375,0.167523354291916,9313.22523156736,7082.05304802231,3971.08754404227
298.117004394531,112.596733093262,0.0165477152913809,1,0.277999997138977,-0.0529999993741512,0.518999993801117,8,100,292.712432861328,1.15711319446564,57868.12890625,0.142902493476868,9482.31333418112,6780.29075577769,3978.62259215658
298.326995849609,114.256469726563,0.26952913403511,1,0.474000006914139,0.108000002801418,-0.0299999993294477,8,100,296.259979248047,1.15711045265198,57868.1484375,0.143673375248909,9605.38552241192,7013.09041177646,3997.22211704872
298.953002929688,115.916687011719,0.239443048834801,1,0.43299999833107,0.0640000030398369,-0.00499999988824129,8,100,294.281494140625,1.15710771083832,57868.16796875,0.148310571908951,9229.47349511785,6536.89217401187,4017.56708539479
299.609985351563,117.577499389648,0.232782155275345,1,0.221000000834465,0.157000005245209,-0.0540000014007092,8,100,294.221862792969,1.15710508823395,57868.1875,0.131667405366898,9023.24736722236,7094.72487452686,4019.5714702019
299.585998535156,119.239753723145,0.14574983716011,1,0.0659999996423721,0.0890000015497208,-0.149000003933907,8,100,296.065063476563,1.15710234642029,57868.2109375,0.167632073163986,8785.13465156242,7897.13654242459,3994.43609509826
299.177001953125,120.902854919434,0.153486043214798,1,0.164000004529953,-0.119000002741814,0.116999998688698,8,100,293.632141113281,1.15709960460663,57868.23046875,0.147326126694679,8725.10171452551,7421.00057212024,3971.9065356817
299.444000244141,122.568267822266,0.193327501416206,1,0.321000009775162,-0.210999995470047,-0.0020000000949949,8,100,292.500946044922,1.15709686279297,57868.25,0.157533347606659,9174.04809562257,7415.45964328626,3977.50589748183
300.061004638672,124.23575592041,0.128041684627533,1,0.448000013828278,-0.0430000014603138,-0.372000008821487,8,100,291.894561767578,1.15709412097931,57868.26953125,0.2127366065979,9548.85675487832,7085.3092511475,3998.23030413745
300.506988525391,125.902793884277,0.392148703336716,1,0.245000004768372,-0.00300000002607703,-0.222000002861023,8,100,294.155609130859,1.15709137916565,57868.2890625,0.195534065365791,9346.71241923141,7205.06551180647,4012.44607914632
300.744995117188,127.570785522461,0.156967326998711,1,0.0299999993294477,0.158000007271767,0.0579999983310699,8,100,297.849487304688,1.15708863735199,57868.30859375,0.170087039470673,9055.9419658538,7320.08278664022,4022.65803849256
300.549987792969,129.240463256836,0.170892506837845,1,0.206000000238419,-0.00899999961256981,0.0780000016093254,8,100,299.808044433594,1.15708589553833,57868.328125,0.189511328935623,9111.99461300502,6909.33102504411,4018.3797709464
300.324005126953,130.91227722168,0.148844316601753,1,0.248999997973442,6.93889390390723e-18,0.127000004053116,8,100,296.619201660156,1.15708327293396,57868.34765625,0.186062082648277,8988.15177086288,7115.01010202984,4026.0720943292
300.718994140625,132.583740234375,0.107153929769993,1,0.319000005722046,0.017000000923872,0.133000001311302,8,100,297.203002929688,1.1570805311203,57868.3671875,0.231437504291534,9025.12272870962,7402.29153655817,4029.18996582885
301.735992431641,134.256469726563,0.276878535747528,1,0.412000000476837,0.208000004291534,-0.155000001192093,8,100,298.403930664063,1.15707778930664,57868.390625,0.206834450364113,9324.44592494675,7571.12458986627,4057.33339549828
302.101013183594,135.931549072266,0.0471132025122643,1,0.202999994158745,-0.0350000001490116,-0.163000002503395,8,100,297.66455078125,1.15707504749298,57868.41015625,0.188123732805252,9111.99860255444,7260.38147959159,4065.81653287599
301.808990478516,137.607803344727,0.310144901275635,1,0.112999998033047,0.140000000596046,-0.179000005125999,8,100,294.691467285156,1.15707230567932,57868.4296875,0.187095880508423,9345.67492284158,7233.77782077688,4054.94648811746
301.290985107422,139.284637451172,0.0637460500001907,1,0.105999998748302,-0.152999997138977,-0.0120000001043081,8,100,299.322387695313,1.15706956386566,57868.44921875,0.159808546304703,9187.41508598941,7234.85289505169,4033.01307613012
301.726013183594,140.962753295898,0.133758708834648,1,0.25900000333786,0.00999999977648258,-0.330000013113022,8,100,301.298858642578,1.157066822052,57868.46875,0.190995767712593,8886.61042809287,7450.91094571981,4035.57559528601
302.488006591797,142.64208984375,0.242065593600273,1,0.351000010967255,-0.125,0.0970000028610229,8,100,298.621765136719,1.15706408023834,57868.48828125,0.19763520359993,8577.65862107285,7297.27334278761,4042.01966458572
302.444000244141,144.320571899414,0.192553877830505,1,0.263999998569489,0.209999993443489,0.244000002741814,8,100,298.613983154297,1.15706145763397,57868.5078125,0.239612802863121,9060.88195325805,7778.62517509907,4044.53905784846
302.752014160156,145.999847412109,0.227753609418869,1,0.181999996304512,0.0219999998807907,0.172000005841255,8,100,299.800628662109,1.15705871582031,57868.52734375,0.209384217858315,9496.05521574799,7339.04796331775,4063.51725567188
302.723999023438,147.682037353516,0.0919831991195679,1,0.190999999642372,0.0829999968409538,0.0350000001490116,8,100,294.934051513672,1.15705597400665,57868.55078125,0.173462957143784,9737.44260414586,6682.14290919027,4080.77272173457
302.721984863281,149.366653442383,0.153099223971367,1,0.287999987602234,-0.0979999974370003,-0.165999993681908,8,100,293.104522705078,1.15705323219299,57868.5703125,0.164876535534859,9794.33924729407,6899.04208434703,4106.24355739047
303.367004394531,151.052627563477,0.34727868437767,1,0.282999992370605,0.184000000357628,0.0240000002086163,8,100,297.999359130859,1.15705049037933,57868.58984375,0.208935603499413,9289.59375309942,7448.25009844688,4114.42642216797
303.588012695313,152.73762512207,0.0602647550404072,1,0.33500000834465,0.0970000028610229,-0.136000007390976,8,100,299.009033203125,1.15704774856567,57868.609375,0.218443214893341,9150.04803826363,7778.26591527961,4104.98338458872
303.769989013672,154.423095703125,0.161995857954025,1,0.153999999165535,0.0670000016689301,-0.00400000018998981,8,100,303.614501953125,1.15704500675201,57868.62890625,0.189363092184067,9144.79871125914,7322.41681560164,4105.00387073811
303.841003417969,156.110305786133,0.0293199308216572,1,0.155000001192093,0.0379999987781048,-0.0379999987781048,8,100,305.377136230469,1.15704226493835,57868.6484375,0.167612209916115,9313.66185905563,6867.00716151422,4102.3544750249
303.651000976563,157.800048828125,0.21730974316597,1,0.0430000014603138,-0.0850000008940697,-0.244000002741814,8,100,308.655181884766,1.15703952312469,57868.66796875,0.170124500989914,9299.0276816488,7113.41032144401,4089.12287933223
304.075988769531,159.491561889648,0.231234908103943,1,0.206000000238419,-0.111000001430511,-0.409999996423721,8,100,305.44140625,1.15703690052032,57868.6875,0.187139272689819,8932.01264974972,6986.59720885326,4107.71397087598
304.808013916016,161.183227539063,0.239744737744331,1,0.352999985218048,0.0230000000447035,-0.119000002741814,8,100,304.186065673828,1.15703415870667,57868.7109375,0.195053711533546,8965.16066773439,7356.5324204703,4123.52895168285
304.727996826172,162.874435424805,0.207252666354179,1,0.239999994635582,-0.19200000166893,0.195999994874001,8,100,303.2275390625,1.15703141689301,57868.73046875,0.253377974033356,9021.46950167775,7879.52423443813,4105.49820755955
304.671997070313,164.565124511719,0.237423866987228,1,0.150000005960464,0.217999994754791,0.254999995231628,8,100,305.118591308594,1.15702867507935,57868.75,0.216676011681557,8957.04768607359,7931.27788219234,4086.56666404989
304.566009521484,166.257217407227,0.0997194051742554,1,0.0529999993741512,0.108000002801418,0.305999994277954,8,100,305.584381103516,1.15702593326569,57868.76953125,0.212821573019028,9271.15732586734,7615.23907279543,4098.31613252313
304.765991210938,167.952163696289,0.267981886863708,1,0.119999997317791,0.096000000834465,-0.00899999961256981,8,100,304.542663574219,1.15702319145203,57868.7890625,0.199056386947632,9691.35271951992,7039.23283858354,4126.35765765486
305.364990234375,169.649353027344,0.257538020610809,1,0.263000011444092,-0.143999993801117,-0.317999988794327,8,100,304.259521484375,1.15702044963837,57868.80859375,0.207801088690758,9710.63193209411,6707.60161586566,4160.91650604463
305.967987060547,171.346542358398,0.243999645113945,1,0.28600001335144,0.0970000028610229,-0.0610000006854534,8,100,301.839050292969,1.15701770782471,57868.828125,0.207208141684532,9302.38282734032,7283.51793017829,4171.37985008059
306.138000488281,173.043930053711,0.189846202731133,1,0.231000006198883,0.034000001847744,0.129999995231628,8,100,303.652130126953,1.15701508522034,57868.84765625,0.204672083258629,8887.14273286809,7897.72133286684,4151.35462832956
305.72900390625,174.741989135742,0.220404222607613,1,0.187000006437302,0.0120000001043081,0.143999993801117,8,100,304.444915771484,1.15701234340668,57868.8671875,0.195773214101791,9143.90248472749,7718.48939680365,4147.76658384247
305.424987792969,176.44140625,0.225045949220657,1,0.0670000016689301,0.129999995231628,-0.00899999961256981,8,100,305.110198974609,1.15700960159302,57868.890625,0.21610863506794,9199.69117407141,7372.32694142353,4140.11493074847
305.643005371094,178.141693115234,0.228914052248001,1,0.166999995708466,-0.0179999992251396,-0.331000000238419,8,100,304.040374755859,1.15700685977936,57868.91015625,0.180598527193069,9391.31984074173,7205.06485514367,4133.30008990204
306.567993164063,179.843566894531,0.230848103761673,1,0.277999997138977,-0.231000006198883,-0.418000012636185,8,100,301.251770019531,1.1570041179657,57868.9296875,0.189038753509521,9403.78303883299,7447.26680064786,4153.96366045511
306.89599609375,181.546157836914,0.129890605807304,1,0.217999994754791,0.00100000004749745,-0.025000000372529,8,100,300.427795410156,1.15700137615204,57868.94921875,0.170899271965027,9442.26419814535,7795.62902200151,4166.63926792267
306.856994628906,183.248260498047,0.195648357272148,1,0.165999993681908,-0.158999994397163,0.34400001168251,8,100,314.607116699219,1.15699779987335,57868.96875,0.170693695545197,9366.14506517471,7774.53772765418,4170.71270210164
306.394012451172,184.951416015625,0.13569276034832,1,0.196999996900558,0.0659999996423721,0.291999995708466,8,100,308.957916259766,1.15699422359467,57868.98828125,0.208040028810501,9014.84148329173,7258.04760223361,4157.38858334041
306.450012207031,186.656311035156,0.180949568748474,1,0.0299999993294477,-0.125,0.239999994635582,8,100,304.74853515625,1.15699052810669,57869.0078125,0.191337496042252,9447.94491447419,7224.42878907924,4170.46008597081
306.924987792969,188.363204956055,0.365071982145309,1,0.096000000834465,0.0560000017285347,0.151999995112419,8,100,305.219482421875,1.156986951828,57869.02734375,0.198583826422691,9824.30502766036,7284.70109928282,4184.05419273142
307.647003173828,190.070465087891,0.196421980857849,1,0.296000003814697,-0.275999993085861,-0.25,8,100,304.125183105469,1.15698325634003,57869.05078125,0.218530029058456,9784.19697546497,7543.69636151077,4212.81847992366
307.72900390625,191.777145385742,0.0273784045130014,1,0.150000005960464,-0.184000000357628,0.0549999997019768,8,100,308.668792724609,1.15697968006134,57869.0703125,0.165509015321732,9060.24201772105,7627.66621587126,4197.4115246256
307.760986328125,193.48469543457,0.258311629295349,1,0.208000004291534,-0.0939999967813492,0.243000000715256,8,100,311.333068847656,1.15697598457336,57869.08984375,0.163544222712517,8929.43779433552,7443.65379555936,4201.47126107795
307.433990478516,195.193450927734,0.0656801015138626,1,0.259999990463257,-0.0920000001788139,0.174999997019768,8,100,312.426025390625,1.15697240829468,57869.109375,0.175979137420654,9275.83123037531,7121.76793365762,4190.04696151249
307.385009765625,196.903915405273,0.183270424604416,1,0.112999998033047,-0.0540000014007092,-0.0359999984502792,8,100,310.318206787109,1.1569687128067,57869.12890625,0.168630018830299,9320.3953561715,6876.33303498561,4198.05369933129
307.868988037109,198.615432739258,0.198742836713791,1,0.096000000834465,-0.0850000008940697,-0.241999998688698,8,100,309.895446777344,1.15696513652802,57869.1484375,0.168630018830299,9311.60401812085,7340.31313616471,4199.25678629158
308.334014892578,200.326431274414,0.172439739108086,1,0.0970000028610229,-0.0740000009536743,0.063000001013279,8,100,306.711120605469,1.15696144104004,57869.16796875,0.208463042974472,9223.45054716115,8126.51712791687,4204.84205226404
308.595001220703,202.03840637207,0.105521559715271,1,0.160999998450279,-0.200000002980232,0.149000003933907,8,100,308.417999267578,1.15695786476135,57869.1875,0.180503726005554,9765.32101027938,7640.06896573112,4217.85822136669
309.092987060547,203.753051757813,0.308983772993088,1,0.372000008821487,-0.0260000005364418,-0.735000014305115,8,100,307.470062255859,1.15695416927338,57869.2109375,0.201572567224503,9803.9216887354,6277.51271012777,4263.79962400169
308.640991210938,205.469451904297,0.0989457815885544,1,0.272000014781952,-0.0480000004172325,-0.250999987125397,8,100,307.448150634766,1.15695059299469,57869.23046875,0.168588668107986,9193.40453915459,6830.09641276429,4233.35104608955
308.164001464844,207.185256958008,0.163156300783157,1,-0.0529999993741512,0.0989999994635582,0.0529999993741512,8,100,307.237335205078,1.15694689750671,57869.25,0.184526264667511,8225.73066275303,8435.19110593011,4172.07781039432
